0.286715,1.216016
0.277121,1.220835
0.267499,1.225558
0.257850,1.230185
0.248175,1.234715
0.238476,1.239148
0.228753,1.243485
0.219007,1.247723
0.209239,1.251865
0.199450,1.255908
0.189641,1.259854
0.179813,1.263701
0.169967,1.267450
0.160104,1.271100
0.150225,1.274652
0.140332,1.278105
0.130424,1.281458
0.120503,1.284713
0.110570,1.287868
0.100626,1.290924
0.090672,1.293881
0.080708,1.296738
0.070737,1.299495
0.060759,1.302152
0.050774,1.304710
0.040785,1.307168
0.030791,1.309526
0.020795,1.311784
0.010796,1.313942
0.000796,1.316000
-0.009204,1.317958
-0.019202,1.319816
-0.029200,1.321574
-0.039194,1.323232
-0.049184,1.324790
-0.059169,1.326248
-0.069148,1.327606
-0.079121,1.328865
-0.089085,1.330024
-0.099041,1.331083
-0.108987,1.332043
-0.118922,1.332904
-0.128844,1.333665
-0.138755,1.334327
-0.148651,1.334890
-0.158532,1.335354
-0.168397,1.335719
-0.178246,1.335986
-0.188077,1.336154
-0.197889,1.336224
-0.207681,1.336197
-0.217452,1.336071
-0.227202,1.335848
-0.236929,1.335527
-0.246632,1.335109
-0.256311,1.334594
-0.265964,1.333983
-0.275590,1.333275
-0.285189,1.332471
-0.294759,1.331572
-0.304300,1.330576
-0.313811,1.329486
-0.323290,1.328300
-0.332736,1.327020
-0.342150,1.325645
-0.351529,1.324177
-0.360873,1.322615
-0.370181,1.320960
-0.379452,1.319212
-0.388685,1.317371
-0.397879,1.315438
-0.407033,1.313413
-0.416147,1.311297
-0.425219,1.309091
-0.434248,1.306793
-0.443234,1.304406
-0.452176,1.301929
-0.461073,1.299362
-0.469923,1.296707
-0.478727,1.293964
-0.487482,1.291133
-0.496189,1.288215
-0.504846,1.285209
-0.513453,1.282118
-0.522008,1.278940
-0.530511,1.275678
-0.538961,1.272330
-0.547358,1.268899
-0.555699,1.265383
-0.563985,1.261785
-0.572215,1.258104
-0.580387,1.254341
-0.588501,1.250496
-0.596557,1.246571
-0.604552,1.242565
-0.612488,1.238480
-0.620362,1.234316
-0.628174,1.230073
-0.635923,1.225753
-0.643608,1.221355
-0.651230,1.216881
-0.658786,1.212331
-0.666276,1.207705
-0.673700,1.203005
-0.681056,1.198231
-0.688344,1.193384
-0.695563,1.188465
-0.702713,1.183473
-0.709793,1.178411
-0.716801,1.173278
-0.723738,1.168075
-0.730602,1.162803
-0.737394,1.157463
-0.744111,1.152056
-0.750755,1.146581
-0.757323,1.141041
-0.763815,1.135435
-0.770231,1.129765
-0.776570,1.124031
-0.782832,1.118234
-0.789015,1.112374
-0.795119,1.106454
-0.801144,1.100472
-0.807088,1.094431
-0.812952,1.088331
-0.818735,1.082172
-0.824435,1.075956
-0.830054,1.069684
-0.835589,1.063355
-0.841040,1.056972
-0.846408,1.050535
-0.851691,1.044044
-0.856889,1.037501
-0.862001,1.030907
-0.867027,1.024262
-0.871966,1.017567
-0.876818,1.010823
-0.881582,1.004031
-0.886258,0.997191
-0.890846,0.990306
-0.895344,0.983375
-0.899753,0.976399
-0.904072,0.969380
-0.908301,0.962318
-0.912438,0.955214
-0.916485,0.948069
-0.920440,0.940885
-0.924302,0.933661
-0.928073,0.926399
-0.931750,0.919100
-0.935335,0.911764
-0.938825,0.904393
-0.942222,0.896988
-0.945525,0.889549
-0.948733,0.882078
-0.951847,0.874575
-0.954865,0.867041
-0.957787,0.859478
-0.960614,0.851886
-0.963345,0.844266
-0.965979,0.836619
-0.968517,0.828947
-0.970958,0.821249
-0.973302,0.813528
-0.975549,0.805784
-0.977698,0.798017
-0.979749,0.790230
-0.981702,0.782423
-0.983557,0.774596
-0.985314,0.766752
-0.986972,0.758890
-0.988532,0.751013
-0.989992,0.743120
-0.991354,0.735213
-0.992617,0.727293
-0.993780,0.719361
-0.994844,0.711418
-0.995808,0.703465
-0.996673,0.695502
-0.997438,0.687532
-0.998104,0.679554
-0.998669,0.671570
-0.999135,0.663581
-0.999501,0.655587
-0.999767,0.647591
-0.999933,0.639592
-0.999999,0.631593
-0.999965,0.623593
-0.999831,0.615594
-0.999597,0.607596
-0.999263,0.599602
-0.998829,0.591612
-0.998295,0.583626
-0.997661,0.575646
-0.996928,0.567673
-0.996095,0.559708
-0.995162,0.551751
-0.994130,0.543805
-0.992998,0.535869
-0.991767,0.527945
-0.990437,0.520034
-0.989008,0.512137
-0.987480,0.504254
-0.985853,0.496388
-0.984128,0.488538
-0.982304,0.480705
-0.980382,0.472892
-0.978362,0.465098
-0.976244,0.457325
-0.974028,0.449573
-0.971715,0.441845
-0.969305,0.434139
-0.966798,0.426459
-0.964194,0.418804
-0.961494,0.411175
-0.958698,0.403574
-0.955806,0.396002
-0.952818,0.388458
-0.949735,0.380946
-0.946557,0.373464
-0.943285,0.366015
-0.939918,0.358599
-0.936457,0.351217
-0.932902,0.343870
-0.929254,0.336559
-0.925513,0.329285
-0.921680,0.322049
-0.917755,0.314852
-0.913737,0.307694
-0.909629,0.300577
-0.905429,0.293502
-0.901139,0.286469
-0.896758,0.279480
-0.892288,0.272534
-0.887729,0.265634
-0.883081,0.258780
-0.878345,0.251973
-0.873521,0.245213
-0.868609,0.238503
-0.863611,0.231841
-0.858526,0.225231
-0.853356,0.218671
-0.848100,0.212164
-0.842759,0.205709
-0.837334,0.199309
-0.831826,0.192963
-0.826234,0.186673
-0.820559,0.180439
-0.814803,0.174262
-0.808965,0.168143
-0.803046,0.162083
-0.797047,0.156082
-0.790968,0.150142
-0.784810,0.144263
-0.778573,0.138446
-0.772259,0.132692
-0.765867,0.127001
-0.759399,0.121375
-0.752855,0.115814
-0.746236,0.110318
-0.739542,0.104889
-0.732774,0.099527
-0.725932,0.094234
-0.719018,0.089009
-0.712033,0.083854
-0.704976,0.078769
-0.697848,0.073754
-0.690651,0.068812
-0.683385,0.063942
-0.676050,0.059144
-0.668648,0.054421
-0.661179,0.049772
-0.653644,0.045198
-0.646043,0.040699
-0.638378,0.036277
-0.630649,0.031932
-0.622857,0.027664
-0.615002,0.023475
-0.607087,0.019364
-0.599110,0.015333
-0.591073,0.011382
-0.582978,0.007512
-0.574824,0.003723
-0.566613,0.000016
-0.558345,-0.003609
-0.550021,-0.007151
-0.541642,-0.010609
-0.533209,-0.013984
-0.524722,-0.017273
-0.516184,-0.020478
-0.507593,-0.023597
-0.498952,-0.026630
-0.490261,-0.029576
-0.481521,-0.032435
-0.472732,-0.035206
-0.463897,-0.037889
-0.455015,-0.040484
-0.446087,-0.042989
-0.437115,-0.045405
-0.428100,-0.047732
-0.419041,-0.049967
-0.409941,-0.052112
-0.400799,-0.054166
-0.391618,-0.056128
-0.382397,-0.057998
-0.373138,-0.059776
-0.363842,-0.061461
-0.354509,-0.063053
-0.345141,-0.064551
-0.335738,-0.065955
-0.326302,-0.067266
-0.316833,-0.068481
-0.307333,-0.069602
-0.297802,-0.070628
-0.288241,-0.071558
-0.278651,-0.072392
-0.269033,-0.073131
-0.259389,-0.073773
-0.249718,-0.074319
-0.240022,-0.074767
-0.230303,-0.075119
-0.220560,-0.075373
-0.210796,-0.075530
-0.201010,-0.075589
-0.191204,-0.075550
-0.181379,-0.075413
-0.171536,-0.075178
-0.161676,-0.074844
-0.151800,-0.074411
-0.141908,-0.073880
-0.132003,-0.073249
-0.122084,-0.072520
-0.112153,-0.071691
-0.102210,-0.070763
-0.092258,-0.069735
-0.082296,-0.068608
-0.072326,-0.067381
-0.062349,-0.066054
-0.052365,-0.064628
-0.042376,-0.063102
-0.032383,-0.061476
-0.022387,-0.059749
-0.012389,-0.057923
-0.002389,-0.055997
0.007611,-0.053971
0.017610,-0.051845
0.027608,-0.049619
0.037602,-0.047293
0.047593,-0.044867
0.057579,-0.042341
0.067560,-0.039715
0.077533,-0.036990
0.087499,-0.034165
0.097456,-0.031240
0.107403,-0.028216
0.117340,-0.025092
0.127265,-0.021869
0.137177,-0.018547
0.147076,-0.015125
0.156959,-0.011605
0.166827,-0.007986
0.176679,-0.004269
0.186512,-0.000453
0.196327,0.003462
0.206123,0.007474
0.215898,0.011584
0.225651,0.015792
0.235381,0.020097
0.245089,0.024499
0.254771,0.028999
0.264428,0.033595
0.274059,0.038287
0.283662,0.043076
0.293237,0.047960
0.302783,0.052940
0.312298,0.058016
0.321782,0.063186
0.331234,0.068451
0.340653,0.073811
0.350037,0.079264
0.359387,0.084811
0.368701,0.090452
0.377978,0.096185
0.387217,0.102011
0.396417,0.107930
0.405578,0.113940
0.414698,0.120041
0.423777,0.126233
0.432813,0.132516
0.441806,0.138889
0.450755,0.145352
0.459659,0.151904
0.468517,0.158545
0.477328,0.165275
0.486091,0.172092
0.494806,0.178996
0.503471,0.185988
0.512085,0.193066
0.520649,0.200229
0.529161,0.207478
0.537619,0.214812
0.546024,0.222231
0.554374,0.229733
0.562669,0.237318
0.570908,0.244986
0.579089,0.252736
0.587213,0.260567
0.595278,0.268480
0.603283,0.276473
0.611228,0.284545
0.619112,0.292697
0.626934,0.300927
0.634693,0.309236
0.642389,0.317621
0.650020,0.326083
0.657587,0.334621
0.665088,0.343235
0.672522,0.351923
0.679889,0.360685
0.687188,0.369520
0.694418,0.378428
0.701579,0.387408
0.708670,0.396460
0.715690,0.405582
0.722638,0.414773
0.729514,0.424034
0.736317,0.433363
0.743046,0.442760
0.749702,0.452224
0.756282,0.461754
0.762786,0.471349
0.769215,0.481009
0.775566,0.490733
0.781840,0.500520
0.788035,0.510370
0.794152,0.520281
0.800189,0.530253
0.806147,0.540284
0.812024,0.550375
0.817819,0.560525
0.823533,0.570731
0.829164,0.580995
0.834713,0.591314
0.840178,0.601689
0.845559,0.612118
0.850855,0.622600
0.856067,0.633135
0.861192,0.643721
0.866232,0.654358
0.871185,0.665045
0.876051,0.675782
0.880829,0.686566
0.885520,0.697398
0.890121,0.708276
0.894634,0.719200
0.899057,0.730168
0.903390,0.741181
0.907633,0.752236
0.911785,0.763333
0.915846,0.774471
0.919816,0.785650
0.923693,0.796867
0.927478,0.808123
0.931171,0.819417
0.934770,0.830746
0.938276,0.842112
0.941688,0.853512
0.945005,0.864945
0.948229,0.876411
0.951357,0.887909
0.954390,0.899438
0.957328,0.910997
0.960170,0.922585
0.962916,0.934200
0.965566,0.945843
0.968119,0.957511
0.970576,0.969205
0.972935,0.980922
0.975197,0.992663
0.977362,1.004426
0.979429,1.016210
0.981398,1.028014
0.983268,1.039837
0.985041,1.051679
0.986715,1.063538
0.988290,1.075413
0.989766,1.087303
0.991144,1.099208
0.992422,1.111126
0.993601,1.123056
0.994681,1.134998
0.995661,1.146949
0.996542,1.158911
0.997323,1.170880
0.998004,1.182857
0.998586,1.194840
0.999068,1.206828
0.999449,1.218821
0.999731,1.230817
0.999913,1.242815
0.999995,1.254815
0.999977,1.266815
0.999859,1.278814
0.999641,1.290811
0.999322,1.302806
0.998904,1.314798
0.998386,1.326784
0.997769,1.338765
0.997051,1.350739
0.996234,1.362706
0.995317,1.374664
0.994301,1.386612
0.993185,1.398549
0.991970,1.410475
0.990655,1.422388
0.989242,1.434288
0.987730,1.446173
0.986119,1.458042
0.984409,1.469895
0.982601,1.481730
0.980694,1.493547
0.978690,1.505344
0.976588,1.517120
0.974388,1.528875
0.972090,1.540607
0.969696,1.552316
0.967204,1.564001
0.964616,1.575660
0.961931,1.587293
0.959150,1.598898
0.956273,1.610476
0.953300,1.622024
0.950233,1.633541
0.947070,1.645028
0.943812,1.656482
0.940460,1.667904
0.937014,1.679291
0.933474,1.690644
0.929841,1.701961
0.926115,1.713240
0.922297,1.724483
0.918386,1.735686
0.914383,1.746850
0.910289,1.757973
0.906104,1.769055
0.901828,1.780095
0.897462,1.791092
0.893006,1.802044
0.888461,1.812951
0.883827,1.823813
0.879105,1.834628
0.874295,1.845395
0.869397,1.856113
0.864413,1.866782
0.859342,1.877401
0.854185,1.887969
0.848943,1.898485
0.843616,1.908948
0.838204,1.919357
0.832709,1.929711
0.827130,1.940011
0.821469,1.950254
0.815725,1.960440
0.809900,1.970568
0.803994,1.980637
0.798007,1.990648
0.791941,2.000597
0.785796,2.010486
0.779572,2.020313
0.773270,2.030077
0.766890,2.039778
0.760434,2.049415
0.753902,2.058987
0.747295,2.068493
0.740613,2.077932
0.733856,2.087305
0.727027,2.096609
0.720124,2.105845
0.713150,2.115011
0.706104,2.124108
0.698988,2.133133
0.691802,2.142087
0.684547,2.150969
0.677223,2.159778
0.669831,2.168513
0.662373,2.177174
0.654848,2.185761
0.647258,2.194271
0.639603,2.202705
0.631884,2.211063
0.624102,2.219343
0.616257,2.227545
0.608351,2.235668
0.600384,2.243712
0.592357,2.251675
0.584271,2.259559
0.576126,2.267361
0.567924,2.275081
0.559665,2.282719
0.551350,2.290274
0.542980,2.297746
0.534555,2.305133
0.526078,2.312437
0.517547,2.319655
0.508965,2.326787
0.500332,2.333834
0.491648,2.340794
0.482916,2.347667
0.474135,2.354452
0.465307,2.361149
0.456433,2.367758
0.447512,2.374278
